"X...1"	"X...3"	"X...5"	"X...7"	"X...9"	"X...11"	"X...13"	"X...15"	"X...17"	"X...19"	"X...21"	"X...23"	"X...25"	"X...27"	"X...29"	"X...31"	"X...33"	"X...35"	"X...37"	"X...39"	"X...41"	"X...43"	"X...45"	"X...47"	"X...49"	"X...51"	"X...53"	"X...55"	"X...57"	"X...59"	"X...61"	"X...63"	"X...65"	"X...67"	"X...69"	"X...71"	"X...73"	"X...75"	"X...77"	"X...79"	"X...81"	"X...83"	"X...85"	"X...87"	"X...89"	"X...91"	"X...93"	"X...95"	"X...97"	"X...99"	"X...101"	"X...103"	"X...105"	"X...107"	"X...109"	"X...111"	"X...113"	"X...115"	"X...117"	"X...119"	"X...121"	"X...123"	"X...125"	"X...127"	"X...129"	"X...131"	"X...133"	"X...135"	"X...137"	"X...139"	"X...141"	"X...143"	"X...145"	"X...147"	"X...149"	"X...151"	"X...153"	"X...155"
663.6872	666.9055	658.6854	660.5363	660.9465	659.9044	666.2671	663.494	667.0064	671.4383	664.4245	667.3176	666.4439	663.6872	666.9055	658.6854	660.5363	660.9465	659.9044	666.2671	663.494	667.0064	671.4383	664.4245	667.3176	666.4439	663.6872	666.9055	658.6854	660.5363	660.9465	659.9044	666.2671	663.494	667.0064	671.4383	664.4245	667.3176	666.4439	663.6872	666.9055	658.6854	660.5363	660.9465	659.9044	666.2671	663.494	667.0064	671.4383	664.4245	667.3176	666.4439	663.6872	666.9055	658.6854	660.5363	660.9465	659.9044	666.2671	663.494	667.0064	671.4383	664.4245	667.3176	666.4439	663.6872	666.9055	658.6854	660.5363	660.9465	659.9044	666.2671	663.494	667.0064	671.4383	664.4245	667.3176	666.4439
665.8747	669.1242	660.9197	662.7551	663.1808	662.1232	668.5015	665.8065	669.3502	674.0008	666.6432	669.5988	668.7408	665.8747	669.1242	660.9197	662.7551	663.1808	662.1232	668.5015	665.8065	669.3502	674.0008	666.6432	669.5988	668.7408	665.8747	669.1242	660.9197	662.7551	663.1808	662.1232	668.5015	665.8065	669.3502	674.0008	666.6432	669.5988	668.7408	665.8747	669.1242	660.9197	662.7551	663.1808	662.1232	668.5015	665.8065	669.3502	674.0008	666.6432	669.5988	668.7408	665.8747	669.1242	660.9197	662.7551	663.1808	662.1232	668.5015	665.8065	669.3502	674.0008	666.6432	669.5988	668.7408	665.8747	669.1242	660.9197	662.7551	663.1808	662.1232	668.5015	665.8065	669.3502	674.0008	666.6432	669.5988	668.7408
668.4059	671.3273	663.1229	664.9738	665.384	664.3263	670.7202	668.0252	671.8345	676.2664	668.8776	671.8175	671.2095	668.4059	671.3273	663.1229	664.9738	665.384	664.3263	670.7202	668.0252	671.8345	676.2664	668.8776	671.8175	671.2095	668.4059	671.3273	663.1229	664.9738	665.384	664.3263	670.7202	668.0252	671.8345	676.2664	668.8776	671.8175	671.2095	668.4059	671.3273	663.1229	664.9738	665.384	664.3263	670.7202	668.0252	671.8345	676.2664	668.8776	671.8175	671.2095	668.4059	671.3273	663.1229	664.9738	665.384	664.3263	670.7202	668.0252	671.8345	676.2664	668.8776	671.8175	671.2095	668.4059	671.3273	663.1229	664.9738	665.384	664.3263	670.7202	668.0252	671.8345	676.2664	668.8776	671.8175	671.2095
670.6715	673.671	665.3416	667.1926	667.5871	666.545	672.9545	670.322	674.0845	678.6102	671.0651	674.1769	673.4752	670.6715	673.671	665.3416	667.1926	667.5871	666.545	672.9545	670.322	674.0845	678.6102	671.0651	674.1769	673.4752	670.6715	673.671	665.3416	667.1926	667.5871	666.545	672.9545	670.322	674.0845	678.6102	671.0651	674.1769	673.4752	670.6715	673.671	665.3416	667.1926	667.5871	666.545	672.9545	670.322	674.0845	678.6102	671.0651	674.1769	673.4752	670.6715	673.671	665.3416	667.1926	667.5871	666.545	672.9545	670.322	674.0845	678.6102	671.0651	674.1769	673.4752	670.6715	673.671	665.3416	667.1926	667.5871	666.545	672.9545	670.322	674.0845	678.6102	671.0651	674.1769	673.4752
673.0153	676.046	667.5604	669.4113	669.7746	668.7638	675.1733	672.7908	676.3658	680.8601	673.2682	676.6926	676.0377	673.0153	676.046	667.5604	669.4113	669.7746	668.7638	675.1733	672.7908	676.3658	680.8601	673.2682	676.6926	676.0377	673.0153	676.046	667.5604	669.4113	669.7746	668.7638	675.1733	672.7908	676.3658	680.8601	673.2682	676.6926	676.0377	673.0153	676.046	667.5604	669.4113	669.7746	668.7638	675.1733	672.7908	676.3658	680.8601	673.2682	676.6926	676.0377	673.0153	676.046	667.5604	669.4113	669.7746	668.7638	675.1733	672.7908	676.3658	680.8601	673.2682	676.6926	676.0377	673.0153	676.046	667.5604	669.4113	669.7746	668.7638	675.1733	672.7908	676.3658	680.8601	673.2682	676.6926	676.0377
675.2966	678.2804	669.7635	671.6144	671.9933	670.9669	677.392	675.0565	678.6783	683.0632	675.5026	678.9269	678.3189	675.2966	678.2804	669.7635	671.6144	671.9933	670.9669	677.392	675.0565	678.6783	683.0632	675.5026	678.9269	678.3189	675.2966	678.2804	669.7635	671.6144	671.9933	670.9669	677.392	675.0565	678.6783	683.0632	675.5026	678.9269	678.3189	675.2966	678.2804	669.7635	671.6144	671.9933	670.9669	677.392	675.0565	678.6783	683.0632	675.5026	678.9269	678.3189	675.2966	678.2804	669.7635	671.6144	671.9933	670.9669	677.392	675.0565	678.6783	683.0632	675.5026	678.9269	678.3189	675.2966	678.2804	669.7635	671.6144	671.9933	670.9669	677.392	675.0565	678.6783	683.0632	675.5026	678.9269	678.3189
677.4997	680.4991	671.9822	673.8331	674.1965	673.2013	679.5952	677.6346	681.0532	685.407	677.7213	681.1456	680.522	677.4997	680.4991	671.9822	673.8331	674.1965	673.2013	679.5952	677.6346	681.0532	685.407	677.7213	681.1456	680.522	677.4997	680.4991	671.9822	673.8331	674.1965	673.2013	679.5952	677.6346	681.0532	685.407	677.7213	681.1456	680.522	677.4997	680.4991	671.9822	673.8331	674.1965	673.2013	679.5952	677.6346	681.0532	685.407	677.7213	681.1456	680.522	677.4997	680.4991	671.9822	673.8331	674.1965	673.2013	679.5952	677.6346	681.0532	685.407	677.7213	681.1456	680.522	677.4997	680.4991	671.9822	673.8331	674.1965	673.2013	679.5952	677.6346	681.0532	685.407	677.7213	681.1456	680.522
679.8278	682.7179	674.1854	676.0519	676.4152	675.42	681.8139	679.8846	683.4127	687.8601	679.9401	683.38	682.8658	679.8278	682.7179	674.1854	676.0519	676.4152	675.42	681.8139	679.8846	683.4127	687.8601	679.9401	683.38	682.8658	679.8278	682.7179	674.1854	676.0519	676.4152	675.42	681.8139	679.8846	683.4127	687.8601	679.9401	683.38	682.8658	679.8278	682.7179	674.1854	676.0519	676.4152	675.42	681.8139	679.8846	683.4127	687.8601	679.9401	683.38	682.8658	679.8278	682.7179	674.1854	676.0519	676.4152	675.42	681.8139	679.8846	683.4127	687.8601	679.9401	683.38	682.8658	679.8278	682.7179	674.1854	676.0519	676.4152	675.42	681.8139	679.8846	683.4127	687.8601	679.9401	683.38	682.8658
682.2028	684.921	676.4354	678.2551	678.6496	677.6388	684.0327	682.2283	685.6313	690.0945	682.1588	685.5988	685.3502	682.2028	684.921	676.4354	678.2551	678.6496	677.6388	684.0327	682.2283	685.6313	690.0945	682.1588	685.5988	685.3502	682.2028	684.921	676.4354	678.2551	678.6496	677.6388	684.0327	682.2283	685.6313	690.0945	682.1588	685.5988	685.3502	682.2028	684.921	676.4354	678.2551	678.6496	677.6388	684.0327	682.2283	685.6313	690.0945	682.1588	685.5988	685.3502	682.2028	684.921	676.4354	678.2551	678.6496	677.6388	684.0327	682.2283	685.6313	690.0945	682.1588	685.5988	685.3502	682.2028	684.921	676.4354	678.2551	678.6496	677.6388	684.0327	682.2283	685.6313	690.0945	682.1588	685.5988	685.3502
684.4215	687.1241	678.6229	680.4894	680.8683	679.8419	686.2358	684.494	687.8658	692.4382	684.3619	687.8175	687.5689	684.4215	687.1241	678.6229	680.4894	680.8683	679.8419	686.2358	684.494	687.8658	692.4382	684.3619	687.8175	687.5689	684.4215	687.1241	678.6229	680.4894	680.8683	679.8419	686.2358	684.494	687.8658	692.4382	684.3619	687.8175	687.5689	684.4215	687.1241	678.6229	680.4894	680.8683	679.8419	686.2358	684.494	687.8658	692.4382	684.3619	687.8175	687.5689	684.4215	687.1241	678.6229	680.4894	680.8683	679.8419	686.2358	684.494	687.8658	692.4382	684.3619	687.8175	687.5689	684.4215	687.1241	678.6229	680.4894	680.8683	679.8419	686.2358	684.494	687.8658	692.4382	684.3619	687.8175	687.5689
686.6403	689.3273	680.8416	682.6926	683.1027	682.0607	688.4702	686.6989	690.0689	694.9539	686.5651	690.1456	689.7877	686.6403	689.3273	680.8416	682.6926	683.1027	682.0607	688.4702	686.6989	690.0689	694.9539	686.5651	690.1456	689.7877	686.6403	689.3273	680.8416	682.6926	683.1027	682.0607	688.4702	686.6989	690.0689	694.9539	686.5651	690.1456	689.7877	686.6403	689.3273	680.8416	682.6926	683.1027	682.0607	688.4702	686.6989	690.0689	694.9539	686.5651	690.1456	689.7877	686.6403	689.3273	680.8416	682.6926	683.1027	682.0607	688.4702	686.6989	690.0689	694.9539	686.5651	690.1456	689.7877	686.6403	689.3273	680.8416	682.6926	683.1027	682.0607	688.4702	686.6989	690.0689	694.9539	686.5651	690.1456	689.7877
688.8434	691.5304	683.0447	684.9269	685.3371	684.2638	690.6733	689.0426	692.272	697.1726	688.7838	692.6144	692.1158	688.8434	691.5304	683.0447	684.9269	685.3371	684.2638	690.6733	689.0426	692.272	697.1726	688.7838	692.6144	692.1158	688.8434	691.5304	683.0447	684.9269	685.3371	684.2638	690.6733	689.0426	692.272	697.1726	688.7838	692.6144	692.1158	688.8434	691.5304	683.0447	684.9269	685.3371	684.2638	690.6733	689.0426	692.272	697.1726	688.7838	692.6144	692.1158	688.8434	691.5304	683.0447	684.9269	685.3371	684.2638	690.6733	689.0426	692.272	697.1726	688.7838	692.6144	692.1158	688.8434	691.5304	683.0447	684.9269	685.3371	684.2638	690.6733	689.0426	692.272	697.1726	688.7838	692.6144	692.1158
691.0465	693.7179	685.2635	687.13	687.5402	686.4669	692.9077	691.527	694.5063	699.3914	691.0026	694.8644	694.4439	691.0465	693.7179	685.2635	687.13	687.5402	686.4669	692.9077	691.527	694.5063	699.3914	691.0026	694.8644	694.4439	691.0465	693.7179	685.2635	687.13	687.5402	686.4669	692.9077	691.527	694.5063	699.3914	691.0026	694.8644	694.4439	691.0465	693.7179	685.2635	687.13	687.5402	686.4669	692.9077	691.527	694.5063	699.3914	691.0026	694.8644	694.4439	691.0465	693.7179	685.2635	687.13	687.5402	686.4669	692.9077	691.527	694.5063	699.3914	691.0026	694.8644	694.4439	691.0465	693.7179	685.2635	687.13	687.5402	686.4669	692.9077	691.527	694.5063	699.3914	691.0026	694.8644	694.4439
693.2809	695.9679	687.4822	689.3644	689.7433	688.9982	695.1264	693.7614	696.6938	701.5945	693.2369	697.0519	696.6938	693.2809	695.9679	687.4822	689.3644	689.7433	688.9982	695.1264	693.7614	696.6938	701.5945	693.2369	697.0519	696.6938	693.2809	695.9679	687.4822	689.3644	689.7433	688.9982	695.1264	693.7614	696.6938	701.5945	693.2369	697.0519	696.6938	693.2809	695.9679	687.4822	689.3644	689.7433	688.9982	695.1264	693.7614	696.6938	701.5945	693.2369	697.0519	696.6938	693.2809	695.9679	687.4822	689.3644	689.7433	688.9982	695.1264	693.7614	696.6938	701.5945	693.2369	697.0519	696.6938	693.2809	695.9679	687.4822	689.3644	689.7433	688.9982	695.1264	693.7614	696.6938	701.5945	693.2369	697.0519	696.6938
695.484	698.171	689.6854	691.5988	691.962	691.2013	697.3452	696.0895	698.9282	703.7976	695.6432	699.63	698.897	695.484	698.171	689.6854	691.5988	691.962	691.2013	697.3452	696.0895	698.9282	703.7976	695.6432	699.63	698.897	695.484	698.171	689.6854	691.5988	691.962	691.2013	697.3452	696.0895	698.9282	703.7976	695.6432	699.63	698.897	695.484	698.171	689.6854	691.5988	691.962	691.2013	697.3452	696.0895	698.9282	703.7976	695.6432	699.63	698.897	695.484	698.171	689.6854	691.5988	691.962	691.2013	697.3452	696.0895	698.9282	703.7976	695.6432	699.63	698.897	695.484	698.171	689.6854	691.5988	691.962	691.2013	697.3452	696.0895	698.9282	703.7976	695.6432	699.63	698.897
697.7028	700.3741	691.9041	693.8019	694.1808	693.3888	699.5483	698.3239	701.1782	706.1414	697.8463	701.8956	701.1157	697.7028	700.3741	691.9041	693.8019	694.1808	693.3888	699.5483	698.3239	701.1782	706.1414	697.8463	701.8956	701.1157	697.7028	700.3741	691.9041	693.8019	694.1808	693.3888	699.5483	698.3239	701.1782	706.1414	697.8463	701.8956	701.1157	697.7028	700.3741	691.9041	693.8019	694.1808	693.3888	699.5483	698.3239	701.1782	706.1414	697.8463	701.8956	701.1157	697.7028	700.3741	691.9041	693.8019	694.1808	693.3888	699.5483	698.3239	701.1782	706.1414	697.8463	701.8956	701.1157	697.7028	700.3741	691.9041	693.8019	694.1808	693.3888	699.5483	698.3239	701.1782	706.1414	697.8463	701.8956	701.1157
699.9059	702.5773	694.1385	696.0206	696.3995	695.8419	701.7514	700.527	703.397	708.6414	700.2838	704.2394	703.3502	699.9059	702.5773	694.1385	696.0206	696.3995	695.8419	701.7514	700.527	703.397	708.6414	700.2838	704.2394	703.3502	699.9059	702.5773	694.1385	696.0206	696.3995	695.8419	701.7514	700.527	703.397	708.6414	700.2838	704.2394	703.3502	699.9059	702.5773	694.1385	696.0206	696.3995	695.8419	701.7514	700.527	703.397	708.6414	700.2838	704.2394	703.3502	699.9059	702.5773	694.1385	696.0206	696.3995	695.8419	701.7514	700.527	703.397	708.6414	700.2838	704.2394	703.3502	699.9059	702.5773	694.1385	696.0206	696.3995	695.8419	701.7514	700.527	703.397	708.6414	700.2838	704.2394	703.3502
702.1246	704.796	696.3729	698.2394	698.6027	698.0919	703.9702	702.8551	705.6626	710.8601	702.5338	706.4738	705.5532	702.1246	704.796	696.3729	698.2394	698.6027	698.0919	703.9702	702.8551	705.6626	710.8601	702.5338	706.4738	705.5532	702.1246	704.796	696.3729	698.2394	698.6027	698.0919	703.9702	702.8551	705.6626	710.8601	702.5338	706.4738	705.5532	702.1246	704.796	696.3729	698.2394	698.6027	698.0919	703.9702	702.8551	705.6626	710.8601	702.5338	706.4738	705.5532	702.1246	704.796	696.3729	698.2394	698.6027	698.0919	703.9702	702.8551	705.6626	710.8601	702.5338	706.4738	705.5532	702.1246	704.796	696.3729	698.2394	698.6027	698.0919	703.9702	702.8551	705.6626	710.8601	702.5338	706.4738	705.5532
