X...11,X...13,X...15,X...17,X...19,X...31,X...33,X...35,X...37,X...39,X...51,X...53,X...55,X...57,X...59,X...71,X...73,X...75,X...77,X...79,X...91,X...93,X...95,X...97,X...99,X...111,X...113,X...115,X...117,X...119,X...131,X...133,X...135,X...137,X...139,X...151,X...153,X...155,X...157,X...159,X...171,X...173,X...175,X...177,X...179,X...191,X...193,X...195,X...197,X...199,X...211,X...213,X...215,X...217,X...219,X...231,X...233,X...235,X...237,X...239,X...251,X...253,X...255,X...257,X...259,X...271,X...273,X...275,X...277,X...279
352.2411,350.9147,356.3009,354.1181,365.1547,352.2411,350.9147,356.3009,354.1181,365.1547,352.2411,350.9147,356.3009,354.1181,365.1547,352.2411,350.9147,356.3009,354.1181,365.1547,352.2411,350.9147,356.3009,354.1181,365.1547,352.2411,350.9147,356.3009,354.1181,365.1547,352.2411,350.9147,356.3009,354.1181,365.1547,352.2411,350.9147,356.3009,354.1181,365.1547,352.2411,350.9147,356.3009,354.1181,365.1547,352.2411,350.9147,356.3009,354.1181,365.1547,352.2411,350.9147,356.3009,354.1181,365.1547,352.2411,350.9147,356.3009,354.1181,365.1547,352.2411,350.9147,356.3009,354.1181,365.1547,352.2411,350.9147,356.3009,354.1181,365.1547
354.4598,353.1335,358.8321,356.3369,367.3578,354.4598,353.1335,358.8321,356.3369,367.3578,354.4598,353.1335,358.8321,356.3369,367.3578,354.4598,353.1335,358.8321,356.3369,367.3578,354.4598,353.1335,358.8321,356.3369,367.3578,354.4598,353.1335,358.8321,356.3369,367.3578,354.4598,353.1335,358.8321,356.3369,367.3578,354.4598,353.1335,358.8321,356.3369,367.3578,354.4598,353.1335,358.8321,356.3369,367.3578,354.4598,353.1335,358.8321,356.3369,367.3578,354.4598,353.1335,358.8321,356.3369,367.3578,354.4598,353.1335,358.8321,356.3369,367.3578,354.4598,353.1335,358.8321,356.3369,367.3578,354.4598,353.1335,358.8321,356.3369,367.3578
356.6942,355.3678,361.0977,358.5555,369.5766,356.6942,355.3678,361.0977,358.5555,369.5766,356.6942,355.3678,361.0977,358.5555,369.5766,356.6942,355.3678,361.0977,358.5555,369.5766,356.6942,355.3678,361.0977,358.5555,369.5766,356.6942,355.3678,361.0977,358.5555,369.5766,356.6942,355.3678,361.0977,358.5555,369.5766,356.6942,355.3678,361.0977,358.5555,369.5766,356.6942,355.3678,361.0977,358.5555,369.5766,356.6942,355.3678,361.0977,358.5555,369.5766,356.6942,355.3678,361.0977,358.5555,369.5766,356.6942,355.3678,361.0977,358.5555,369.5766,356.6942,355.3678,361.0977,358.5555,369.5766,356.6942,355.3678,361.0977,358.5555,369.5766
358.9129,357.5866,363.3008,360.7743,371.7953,358.9129,357.5866,363.3008,360.7743,371.7953,358.9129,357.5866,363.3008,360.7743,371.7953,358.9129,357.5866,363.3008,360.7743,371.7953,358.9129,357.5866,363.3008,360.7743,371.7953,358.9129,357.5866,363.3008,360.7743,371.7953,358.9129,357.5866,363.3008,360.7743,371.7953,358.9129,357.5866,363.3008,360.7743,371.7953,358.9129,357.5866,363.3008,360.7743,371.7953,358.9129,357.5866,363.3008,360.7743,371.7953,358.9129,357.5866,363.3008,360.7743,371.7953,358.9129,357.5866,363.3008,360.7743,371.7953,358.9129,357.5866,363.3008,360.7743,371.7953,358.9129,357.5866,363.3008,360.7743,371.7953
361.1212,359.8053,365.9571,362.9931,374.0141,361.1212,359.8053,365.9571,362.9931,374.0141,361.1212,359.8053,365.9571,362.9931,374.0141,361.1212,359.8053,365.9571,362.9931,374.0141,361.1212,359.8053,365.9571,362.9931,374.0141,361.1212,359.8053,365.9571,362.9931,374.0141,361.1212,359.8053,365.9571,362.9931,374.0141,361.1212,359.8053,365.9571,362.9931,374.0141,361.1212,359.8053,365.9571,362.9931,374.0141,361.1212,359.8053,365.9571,362.9931,374.0141,361.1212,359.8053,365.9571,362.9931,374.0141,361.1212,359.8053,365.9571,362.9931,374.0141,361.1212,359.8053,365.9571,362.9931,374.0141,361.1212,359.8053,365.9571,362.9931,374.0141
363.3555,362.024,368.2227,365.2118,376.2328,363.3555,362.024,368.2227,365.2118,376.2328,363.3555,362.024,368.2227,365.2118,376.2328,363.3555,362.024,368.2227,365.2118,376.2328,363.3555,362.024,368.2227,365.2118,376.2328,363.3555,362.024,368.2227,365.2118,376.2328,363.3555,362.024,368.2227,365.2118,376.2328,363.3555,362.024,368.2227,365.2118,376.2328,363.3555,362.024,368.2227,365.2118,376.2328,363.3555,362.024,368.2227,365.2118,376.2328,363.3555,362.024,368.2227,365.2118,376.2328,363.3555,362.024,368.2227,365.2118,376.2328,363.3555,362.024,368.2227,365.2118,376.2328,363.3555,362.024,368.2227,365.2118,376.2328
365.5586,364.2428,370.7695,367.4305,378.4359,365.5586,364.2428,370.7695,367.4305,378.4359,365.5586,364.2428,370.7695,367.4305,378.4359,365.5586,364.2428,370.7695,367.4305,378.4359,365.5586,364.2428,370.7695,367.4305,378.4359,365.5586,364.2428,370.7695,367.4305,378.4359,365.5586,364.2428,370.7695,367.4305,378.4359,365.5586,364.2428,370.7695,367.4305,378.4359,365.5586,364.2428,370.7695,367.4305,378.4359,365.5586,364.2428,370.7695,367.4305,378.4359,365.5586,364.2428,370.7695,367.4305,378.4359,365.5586,364.2428,370.7695,367.4305,378.4359,365.5586,364.2428,370.7695,367.4305,378.4359,365.5586,364.2428,370.7695,367.4305,378.4359
367.7617,366.4772,373.0352,369.6337,380.6547,367.7617,366.4772,373.0352,369.6337,380.6547,367.7617,366.4772,373.0352,369.6337,380.6547,367.7617,366.4772,373.0352,369.6337,380.6547,367.7617,366.4772,373.0352,369.6337,380.6547,367.7617,366.4772,373.0352,369.6337,380.6547,367.7617,366.4772,373.0352,369.6337,380.6547,367.7617,366.4772,373.0352,369.6337,380.6547,367.7617,366.4772,373.0352,369.6337,380.6547,367.7617,366.4772,373.0352,369.6337,380.6547,367.7617,366.4772,373.0352,369.6337,380.6547,367.7617,366.4772,373.0352,369.6337,380.6547,367.7617,366.4772,373.0352,369.6337,380.6547,367.7617,366.4772,373.0352,369.6337,380.6547
369.9805,368.6803,375.2383,371.868,382.8634,369.9805,368.6803,375.2383,371.868,382.8634,369.9805,368.6803,375.2383,371.868,382.8634,369.9805,368.6803,375.2383,371.868,382.8634,369.9805,368.6803,375.2383,371.868,382.8634,369.9805,368.6803,375.2383,371.868,382.8634,369.9805,368.6803,375.2383,371.868,382.8634,369.9805,368.6803,375.2383,371.868,382.8634,369.9805,368.6803,375.2383,371.868,382.8634,369.9805,368.6803,375.2383,371.868,382.8634,369.9805,368.6803,375.2383,371.868,382.8634,369.9805,368.6803,375.2383,371.868,382.8634,369.9805,368.6803,375.2383,371.868,382.8634,369.9805,368.6803,375.2383,371.868,382.8634
372.1953,370.9146,377.8789,374.0712,385.0821,372.1953,370.9146,377.8789,374.0712,385.0821,372.1953,370.9146,377.8789,374.0712,385.0821,372.1953,370.9146,377.8789,374.0712,385.0821,372.1953,370.9146,377.8789,374.0712,385.0821,372.1953,370.9146,377.8789,374.0712,385.0821,372.1953,370.9146,377.8789,374.0712,385.0821,372.1953,370.9146,377.8789,374.0712,385.0821,372.1953,370.9146,377.8789,374.0712,385.0821,372.1953,370.9146,377.8789,374.0712,385.0821,372.1953,370.9146,377.8789,374.0712,385.0821,372.1953,370.9146,377.8789,374.0712,385.0821,372.1953,370.9146,377.8789,374.0712,385.0821,372.1953,370.9146,377.8789,374.0712,385.0821
374.3984,373.1334,380.1445,376.3055,387.2852,374.3984,373.1334,380.1445,376.3055,387.2852,374.3984,373.1334,380.1445,376.3055,387.2852,374.3984,373.1334,380.1445,376.3055,387.2852,374.3984,373.1334,380.1445,376.3055,387.2852,374.3984,373.1334,380.1445,376.3055,387.2852,374.3984,373.1334,380.1445,376.3055,387.2852,374.3984,373.1334,380.1445,376.3055,387.2852,374.3984,373.1334,380.1445,376.3055,387.2852,374.3984,373.1334,380.1445,376.3055,387.2852,374.3984,373.1334,380.1445,376.3055,387.2852,374.3984,373.1334,380.1445,376.3055,387.2852,374.3984,373.1334,380.1445,376.3055,387.2852,374.3984,373.1334,380.1445,376.3055,387.2852
376.6171,375.3365,382.6602,378.5243,389.5196,376.6171,375.3365,382.6602,378.5243,389.5196,376.6171,375.3365,382.6602,378.5243,389.5196,376.6171,375.3365,382.6602,378.5243,389.5196,376.6171,375.3365,382.6602,378.5243,389.5196,376.6171,375.3365,382.6602,378.5243,389.5196,376.6171,375.3365,382.6602,378.5243,389.5196,376.6171,375.3365,382.6602,378.5243,389.5196,376.6171,375.3365,382.6602,378.5243,389.5196,376.6171,375.3365,382.6602,378.5243,389.5196,376.6171,375.3365,382.6602,378.5243,389.5196,376.6171,375.3365,382.6602,378.5243,389.5196,376.6171,375.3365,382.6602,378.5243,389.5196,376.6171,375.3365,382.6602,378.5243,389.5196
378.8358,377.5553,384.9102,380.7274,391.7383,378.8358,377.5553,384.9102,380.7274,391.7383,378.8358,377.5553,384.9102,380.7274,391.7383,378.8358,377.5553,384.9102,380.7274,391.7383,378.8358,377.5553,384.9102,380.7274,391.7383,378.8358,377.5553,384.9102,380.7274,391.7383,378.8358,377.5553,384.9102,380.7274,391.7383,378.8358,377.5553,384.9102,380.7274,391.7383,378.8358,377.5553,384.9102,380.7274,391.7383,378.8358,377.5553,384.9102,380.7274,391.7383,378.8358,377.5553,384.9102,380.7274,391.7383,378.8358,377.5553,384.9102,380.7274,391.7383,378.8358,377.5553,384.9102,380.7274,391.7383,378.8358,377.5553,384.9102,380.7274,391.7383
381.0546,379.774,387.1133,382.9305,393.9727,381.0546,379.774,387.1133,382.9305,393.9727,381.0546,379.774,387.1133,382.9305,393.9727,381.0546,379.774,387.1133,382.9305,393.9727,381.0546,379.774,387.1133,382.9305,393.9727,381.0546,379.774,387.1133,382.9305,393.9727,381.0546,379.774,387.1133,382.9305,393.9727,381.0546,379.774,387.1133,382.9305,393.9727,381.0546,379.774,387.1133,382.9305,393.9727,381.0546,379.774,387.1133,382.9305,393.9727,381.0546,379.774,387.1133,382.9305,393.9727,381.0546,379.774,387.1133,382.9305,393.9727,381.0546,379.774,387.1133,382.9305,393.9727,381.0546,379.774,387.1133,382.9305,393.9727
383.2733,381.9927,389.7539,385.1805,396.1758,383.2733,381.9927,389.7539,385.1805,396.1758,383.2733,381.9927,389.7539,385.1805,396.1758,383.2733,381.9927,389.7539,385.1805,396.1758,383.2733,381.9927,389.7539,385.1805,396.1758,383.2733,381.9927,389.7539,385.1805,396.1758,383.2733,381.9927,389.7539,385.1805,396.1758,383.2733,381.9927,389.7539,385.1805,396.1758,383.2733,381.9927,389.7539,385.1805,396.1758,383.2733,381.9927,389.7539,385.1805,396.1758,383.2733,381.9927,389.7539,385.1805,396.1758,383.2733,381.9927,389.7539,385.1805,396.1758,383.2733,381.9927,389.7539,385.1805,396.1758,383.2733,381.9927,389.7539,385.1805,396.1758
385.4921,384.1959,392.0363,387.3992,398.4102,385.4921,384.1959,392.0363,387.3992,398.4102,385.4921,384.1959,392.0363,387.3992,398.4102,385.4921,384.1959,392.0363,387.3992,398.4102,385.4921,384.1959,392.0363,387.3992,398.4102,385.4921,384.1959,392.0363,387.3992,398.4102,385.4921,384.1959,392.0363,387.3992,398.4102,385.4921,384.1959,392.0363,387.3992,398.4102,385.4921,384.1959,392.0363,387.3992,398.4102,385.4921,384.1959,392.0363,387.3992,398.4102,385.4921,384.1959,392.0363,387.3992,398.4102,385.4921,384.1959,392.0363,387.3992,398.4102,385.4921,384.1959,392.0363,387.3992,398.4102,385.4921,384.1959,392.0363,387.3992,398.4102
387.7108,386.4302,394.5519,389.618,400.6289,387.7108,386.4302,394.5519,389.618,400.6289,387.7108,386.4302,394.5519,389.618,400.6289,387.7108,386.4302,394.5519,389.618,400.6289,387.7108,386.4302,394.5519,389.618,400.6289,387.7108,386.4302,394.5519,389.618,400.6289,387.7108,386.4302,394.5519,389.618,400.6289,387.7108,386.4302,394.5519,389.618,400.6289,387.7108,386.4302,394.5519,389.618,400.6289,387.7108,386.4302,394.5519,389.618,400.6289,387.7108,386.4302,394.5519,389.618,400.6289,387.7108,386.4302,394.5519,389.618,400.6289,387.7108,386.4302,394.5519,389.618,400.6289,387.7108,386.4302,394.5519,389.618,400.6289
389.9452,388.6646,396.8332,391.8367,402.8321,389.9452,388.6646,396.8332,391.8367,402.8321,389.9452,388.6646,396.8332,391.8367,402.8321,389.9452,388.6646,396.8332,391.8367,402.8321,389.9452,388.6646,396.8332,391.8367,402.8321,389.9452,388.6646,396.8332,391.8367,402.8321,389.9452,388.6646,396.8332,391.8367,402.8321,389.9452,388.6646,396.8332,391.8367,402.8321,389.9452,388.6646,396.8332,391.8367,402.8321,389.9452,388.6646,396.8332,391.8367,402.8321,389.9452,388.6646,396.8332,391.8367,402.8321,389.9452,388.6646,396.8332,391.8367,402.8321,389.9452,388.6646,396.8332,391.8367,402.8321,389.9452,388.6646,396.8332,391.8367,402.8321
392.1483,390.8833,399.0363,394.0533,405.0508,392.1483,390.8833,399.0363,394.0533,405.0508,392.1483,390.8833,399.0363,394.0533,405.0508,392.1483,390.8833,399.0363,394.0533,405.0508,392.1483,390.8833,399.0363,394.0533,405.0508,392.1483,390.8833,399.0363,394.0533,405.0508,392.1483,390.8833,399.0363,394.0533,405.0508,392.1483,390.8833,399.0363,394.0533,405.0508,392.1483,390.8833,399.0363,394.0533,405.0508,392.1483,390.8833,399.0363,394.0533,405.0508,392.1483,390.8833,399.0363,394.0533,405.0508,392.1483,390.8833,399.0363,394.0533,405.0508,392.1483,390.8833,399.0363,394.0533,405.0508,392.1483,390.8833,399.0363,394.0533,405.0508
394.3983,393.1021,401.2394,396.272,407.2695,394.3983,393.1021,401.2394,396.272,407.2695,394.3983,393.1021,401.2394,396.272,407.2695,394.3983,393.1021,401.2394,396.272,407.2695,394.3983,393.1021,401.2394,396.272,407.2695,394.3983,393.1021,401.2394,396.272,407.2695,394.3983,393.1021,401.2394,396.272,407.2695,394.3983,393.1021,401.2394,396.272,407.2695,394.3983,393.1021,401.2394,396.272,407.2695,394.3983,393.1021,401.2394,396.272,407.2695,394.3983,393.1021,401.2394,396.272,407.2695,394.3983,393.1021,401.2394,396.272,407.2695,394.3983,393.1021,401.2394,396.272,407.2695,394.3983,393.1021,401.2394,396.272,407.2695
396.6014,395.3365,403.4582,398.4751,409.4883,396.6014,395.3365,403.4582,398.4751,409.4883,396.6014,395.3365,403.4582,398.4751,409.4883,396.6014,395.3365,403.4582,398.4751,409.4883,396.6014,395.3365,403.4582,398.4751,409.4883,396.6014,395.3365,403.4582,398.4751,409.4883,396.6014,395.3365,403.4582,398.4751,409.4883,396.6014,395.3365,403.4582,398.4751,409.4883,396.6014,395.3365,403.4582,398.4751,409.4883,396.6014,395.3365,403.4582,398.4751,409.4883,396.6014,395.3365,403.4582,398.4751,409.4883,396.6014,395.3365,403.4582,398.4751,409.4883,396.6014,395.3365,403.4582,398.4751,409.4883,396.6014,395.3365,403.4582,398.4751,409.4883
398.8202,397.5552,405.6769,400.6939,411.6914,398.8202,397.5552,405.6769,400.6939,411.6914,398.8202,397.5552,405.6769,400.6939,411.6914,398.8202,397.5552,405.6769,400.6939,411.6914,398.8202,397.5552,405.6769,400.6939,411.6914,398.8202,397.5552,405.6769,400.6939,411.6914,398.8202,397.5552,405.6769,400.6939,411.6914,398.8202,397.5552,405.6769,400.6939,411.6914,398.8202,397.5552,405.6769,400.6939,411.6914,398.8202,397.5552,405.6769,400.6939,411.6914,398.8202,397.5552,405.6769,400.6939,411.6914,398.8202,397.5552,405.6769,400.6939,411.6914,398.8202,397.5552,405.6769,400.6939,411.6914,398.8202,397.5552,405.6769,400.6939,411.6914
401.0389,399.7739,407.9269,402.897,413.9102,401.0389,399.7739,407.9269,402.897,413.9102,401.0389,399.7739,407.9269,402.897,413.9102,401.0389,399.7739,407.9269,402.897,413.9102,401.0389,399.7739,407.9269,402.897,413.9102,401.0389,399.7739,407.9269,402.897,413.9102,401.0389,399.7739,407.9269,402.897,413.9102,401.0389,399.7739,407.9269,402.897,413.9102,401.0389,399.7739,407.9269,402.897,413.9102,401.0389,399.7739,407.9269,402.897,413.9102,401.0389,399.7739,407.9269,402.897,413.9102,401.0389,399.7739,407.9269,402.897,413.9102,401.0389,399.7739,407.9269,402.897,413.9102,401.0389,399.7739,407.9269,402.897,413.9102
403.2733,401.9927,410.1769,405.1158,416.1133,403.2733,401.9927,410.1769,405.1158,416.1133,403.2733,401.9927,410.1769,405.1158,416.1133,403.2733,401.9927,410.1769,405.1158,416.1133,403.2733,401.9927,410.1769,405.1158,416.1133,403.2733,401.9927,410.1769,405.1158,416.1133,403.2733,401.9927,410.1769,405.1158,416.1133,403.2733,401.9927,410.1769,405.1158,416.1133,403.2733,401.9927,410.1769,405.1158,416.1133,403.2733,401.9927,410.1769,405.1158,416.1133,403.2733,401.9927,410.1769,405.1158,416.1133,403.2733,401.9927,410.1769,405.1158,416.1133,403.2733,401.9927,410.1769,405.1158,416.1133,403.2733,401.9927,410.1769,405.1158,416.1133
405.5077,404.2114,412.38,407.3345,418.3476,405.5077,404.2114,412.38,407.3345,418.3476,405.5077,404.2114,412.38,407.3345,418.3476,405.5077,404.2114,412.38,407.3345,418.3476,405.5077,404.2114,412.38,407.3345,418.3476,405.5077,404.2114,412.38,407.3345,418.3476,405.5077,404.2114,412.38,407.3345,418.3476,405.5077,404.2114,412.38,407.3345,418.3476,405.5077,404.2114,412.38,407.3345,418.3476,405.5077,404.2114,412.38,407.3345,418.3476,405.5077,404.2114,412.38,407.3345,418.3476,405.5077,404.2114,412.38,407.3345,418.3476,405.5077,404.2114,412.38,407.3345,418.3476,405.5077,404.2114,412.38,407.3345,418.3476
407.7108,406.4458,414.5988,409.5532,420.5664,407.7108,406.4458,414.5988,409.5532,420.5664,407.7108,406.4458,414.5988,409.5532,420.5664,407.7108,406.4458,414.5988,409.5532,420.5664,407.7108,406.4458,414.5988,409.5532,420.5664,407.7108,406.4458,414.5988,409.5532,420.5664,407.7108,406.4458,414.5988,409.5532,420.5664,407.7108,406.4458,414.5988,409.5532,420.5664,407.7108,406.4458,414.5988,409.5532,420.5664,407.7108,406.4458,414.5988,409.5532,420.5664,407.7108,406.4458,414.5988,409.5532,420.5664,407.7108,406.4458,414.5988,409.5532,420.5664,407.7108,406.4458,414.5988,409.5532,420.5664,407.7108,406.4458,414.5988,409.5532,420.5664
409.9139,408.6801,417.13,411.7563,422.7539,409.9139,408.6801,417.13,411.7563,422.7539,409.9139,408.6801,417.13,411.7563,422.7539,409.9139,408.6801,417.13,411.7563,422.7539,409.9139,408.6801,417.13,411.7563,422.7539,409.9139,408.6801,417.13,411.7563,422.7539,409.9139,408.6801,417.13,411.7563,422.7539,409.9139,408.6801,417.13,411.7563,422.7539,409.9139,408.6801,417.13,411.7563,422.7539,409.9139,408.6801,417.13,411.7563,422.7539,409.9139,408.6801,417.13,411.7563,422.7539,409.9139,408.6801,417.13,411.7563,422.7539,409.9139,408.6801,417.13,411.7563,422.7539,409.9139,408.6801,417.13,411.7563,422.7539
412.1483,410.8676,419.4113,413.9594,424.9726,412.1483,410.8676,419.4113,413.9594,424.9726,412.1483,410.8676,419.4113,413.9594,424.9726,412.1483,410.8676,419.4113,413.9594,424.9726,412.1483,410.8676,419.4113,413.9594,424.9726,412.1483,410.8676,419.4113,413.9594,424.9726,412.1483,410.8676,419.4113,413.9594,424.9726,412.1483,410.8676,419.4113,413.9594,424.9726,412.1483,410.8676,419.4113,413.9594,424.9726,412.1483,410.8676,419.4113,413.9594,424.9726,412.1483,410.8676,419.4113,413.9594,424.9726,412.1483,410.8676,419.4113,413.9594,424.9726,412.1483,410.8676,419.4113,413.9594,424.9726,412.1483,410.8676,419.4113,413.9594,424.9726
414.3513,413.0864,421.63,416.1938,427.1913,414.3513,413.0864,421.63,416.1938,427.1913,414.3513,413.0864,421.63,416.1938,427.1913,414.3513,413.0864,421.63,416.1938,427.1913,414.3513,413.0864,421.63,416.1938,427.1913,414.3513,413.0864,421.63,416.1938,427.1913,414.3513,413.0864,421.63,416.1938,427.1913,414.3513,413.0864,421.63,416.1938,427.1913,414.3513,413.0864,421.63,416.1938,427.1913,414.3513,413.0864,421.63,416.1938,427.1913,414.3513,413.0864,421.63,416.1938,427.1913,414.3513,413.0864,421.63,416.1938,427.1913,414.3513,413.0864,421.63,416.1938,427.1913,414.3513,413.0864,421.63,416.1938,427.1913
416.5701,415.3051,423.8488,418.4126,429.4101,416.5701,415.3051,423.8488,418.4126,429.4101,416.5701,415.3051,423.8488,418.4126,429.4101,416.5701,415.3051,423.8488,418.4126,429.4101,416.5701,415.3051,423.8488,418.4126,429.4101,416.5701,415.3051,423.8488,418.4126,429.4101,416.5701,415.3051,423.8488,418.4126,429.4101,416.5701,415.3051,423.8488,418.4126,429.4101,416.5701,415.3051,423.8488,418.4126,429.4101,416.5701,415.3051,423.8488,418.4126,429.4101,416.5701,415.3051,423.8488,418.4126,429.4101,416.5701,415.3051,423.8488,418.4126,429.4101,416.5701,415.3051,423.8488,418.4126,429.4101,416.5701,415.3051,423.8488,418.4126,429.4101
418.7889,417.5239,426.0987,420.6469,431.6445,418.7889,417.5239,426.0987,420.6469,431.6445,418.7889,417.5239,426.0987,420.6469,431.6445,418.7889,417.5239,426.0987,420.6469,431.6445,418.7889,417.5239,426.0987,420.6469,431.6445,418.7889,417.5239,426.0987,420.6469,431.6445,418.7889,417.5239,426.0987,420.6469,431.6445,418.7889,417.5239,426.0987,420.6469,431.6445,418.7889,417.5239,426.0987,420.6469,431.6445,418.7889,417.5239,426.0987,420.6469,431.6445,418.7889,417.5239,426.0987,420.6469,431.6445,418.7889,417.5239,426.0987,420.6469,431.6445,418.7889,417.5239,426.0987,420.6469,431.6445,418.7889,417.5239,426.0987,420.6469,431.6445
421.0232,419.7426,428.3643,422.8501,433.8632,421.0232,419.7426,428.3643,422.8501,433.8632,421.0232,419.7426,428.3643,422.8501,433.8632,421.0232,419.7426,428.3643,422.8501,433.8632,421.0232,419.7426,428.3643,422.8501,433.8632,421.0232,419.7426,428.3643,422.8501,433.8632,421.0232,419.7426,428.3643,422.8501,433.8632,421.0232,419.7426,428.3643,422.8501,433.8632,421.0232,419.7426,428.3643,422.8501,433.8632,421.0232,419.7426,428.3643,422.8501,433.8632,421.0232,419.7426,428.3643,422.8501,433.8632,421.0232,419.7426,428.3643,422.8501,433.8632,421.0232,419.7426,428.3643,422.8501,433.8632,421.0232,419.7426,428.3643,422.8501,433.8632
423.242,421.9614,430.5831,425.0688,436.1132,423.242,421.9614,430.5831,425.0688,436.1132,423.242,421.9614,430.5831,425.0688,436.1132,423.242,421.9614,430.5831,425.0688,436.1132,423.242,421.9614,430.5831,425.0688,436.1132,423.242,421.9614,430.5831,425.0688,436.1132,423.242,421.9614,430.5831,425.0688,436.1132,423.242,421.9614,430.5831,425.0688,436.1132,423.242,421.9614,430.5831,425.0688,436.1132,423.242,421.9614,430.5831,425.0688,436.1132,423.242,421.9614,430.5831,425.0688,436.1132,423.242,421.9614,430.5831,425.0688,436.1132,423.242,421.9614,430.5831,425.0688,436.1132,423.242,421.9614,430.5831,425.0688,436.1132
425.492,424.1645,432.8175,427.2875,438.3319,425.492,424.1645,432.8175,427.2875,438.3319,425.492,424.1645,432.8175,427.2875,438.3319,425.492,424.1645,432.8175,427.2875,438.3319,425.492,424.1645,432.8175,427.2875,438.3319,425.492,424.1645,432.8175,427.2875,438.3319,425.492,424.1645,432.8175,427.2875,438.3319,425.492,424.1645,432.8175,427.2875,438.3319,425.492,424.1645,432.8175,427.2875,438.3319,425.492,424.1645,432.8175,427.2875,438.3319,425.492,424.1645,432.8175,427.2875,438.3319,425.492,424.1645,432.8175,427.2875,438.3319,425.492,424.1645,432.8175,427.2875,438.3319,425.492,424.1645,432.8175,427.2875,438.3319
